name,player_unique_id,number,t_b,height,weight,born,debut,nationality,draft_order,position,team
廖俊凱,1252,0,右投右打,180,71,1992-01-12,,中華民國,,三壘手,兄弟二軍
陳楷森,1259,0,右投右打,181,95,1991-10-12,,中華民國,,投手,興農二軍
林宗謙,1239,0,左投左打,179,72,1991-07-29,,中華民國,,投手,Lamigo二軍
鄭佳銘,1257,98,左投左打,173,93,1993-06-21,2016-09-08,中華民國,Lamigo桃猿2016年第七輪,投手,Lamigo
林柱,1254,0,右投右打,170,67,1991-10-03,,中華民國,,右外野手,興農二軍
郭俊麟,1260,16,右投右打,175,76,1992-02-02,2021-11-09,中華民國,富邦悍將2020年第二輪,投手,統一7-ELEVEn獅
全祈,1249,0,右投右打,175,80,1990-12-24,,中華民國,,投手,Lamigo二軍
劉時豪,1258,60,右投左打,165,90,1991-03-21,2014-03-23,中華民國,Lamigo桃猿2013年第三輪,捕手,味全龍
陳衍瑞,1261,77,右投右打,180,94,1992-09-25,2015-09-26,中華民國,,投手,中信兄弟二軍
洪聖欽,1263,79,右投右打,183,89,1990-11-15,2014-09-11,中華民國,Lamigo桃猿2014年第四輪,投手,富邦悍將二軍
邱桎瑋,1267,0,右投右打,175,84,1991-01-28,,中華民國,,捕手,統一7-ELEVEn獅二軍
何祖韋,1262,0,左投左打,170,65,1990-09-03,,中華民國,,左外野手,Lamigo二軍
紀品宏,1253,51,右投左打,170,63,1991-07-01,2014-09-04,中華民國,Lamigo桃猿2014年第六輪,中外野手,樂天桃猿二軍
陳品捷,1284,93,右投左打,183,80,1991-07-23,2017-07-12,中華民國,富邦悍將2017年第二輪,右外野手,味全龍二軍
郭阜林,1291,59,右投右打,181,90,1991-01-07,2015-08-12,中華民國,統一7-ELEVEn獅2015年第七輪,三壘手,台鋼雄鷹二軍
林長慶,1282,0,右投右打,172,65,1991-09-08,,中華民國,,捕手,統一7-ELEVEn獅二軍
佟百聖,1283,0,左投左打,178,78,1992-01-16,,中華民國,,投手,統一7-ELEVEn獅二軍
馮健庭,1286,45,右投右打,180,85,1992-01-05,2016-08-25,中華民國,Lamigo桃猿2016年第五輪,二壘手,樂天桃猿
朱育賢,1318,85,左投左打,188,100,1991-11-26,2016-03-19,中華民國,Lamigo桃猿2015年第七輪,一壘手,樂天桃猿
楊聖恩,1273,0,右投右打,173,75,1991-07-12,,中華民國,,右外野手,Lamigo二軍
張耿豪,1285,17,右投右打,178,73,1991-04-11,2010-04-03,中華民國,興農牛2009年第一輪,投手,富邦悍將二軍
李正揚,1289,0,右投右打,177,73,1991-02-16,,中華民國,,中外野手,統一7-ELEVEn獅二軍
蘇緯麟,1293,0,右投右打,176,75,1991-01-06,,中華民國,,投手,兄弟二軍
郭展誠,1311,0,右投右打,177,70,1990-12-11,,中華民國,,三壘手,統一7-ELEVEn獅二軍
林振強,1312,0,右投右打,167,62,1991-06-12,,中華民國,,二壘手,統一7-ELEVEn獅二軍
蔡政翰,1297,0,右投右打,188,80,1991-03-13,,中華民國,,投手,興農二軍
施智瑋,1287,0,右投右打,171,80,1991-02-17,,中華民國,,右外野手,興農二軍
王于文,1294,44,左投左打,175,85,1990-11-28,,中華民國,,一壘手,統一7-ELEVEn獅二軍
林祖傑,1339,39,右投右打,176,80,1991-05-13,2019-03-23,中華民國,,游擊手,統一7-ELEVEn獅
周磊,1349,99,右投右打,184,89,1991-04-16,2015-10-08,中華民國,中信兄弟2015年第八輪,投手,中信兄弟二軍
王偉爵,1322,0,左投左打,177,67,1991-09-14,,中華民國,,右外野手,興農二軍
葉書茗,1316,0,右投右打,180,80,1991-06-30,,中華民國,,投手,兄弟二軍
吳蔚驊,1330,22,右投右打,180,92,1991-03-15,2018-04-21,中華民國,中信兄弟2017年第十輪,投手,中信兄弟二軍
胡建庭,1348,0,右投右打,179,86,1990-03-01,,中華民國,,投手,興農二軍
森偉洋,1346,0,右投右打,177,72,1990-11-25,,中華民國,,左外野手,興農二軍
駱政宇,1321,0,右投右打,180,85,1991-12-01,,中華民國,,三壘手,兄弟二軍
張定綸,1371,0,右投左打,163,73,1992-12-21,,中華民國,,捕手,興農二軍
趙偉盛,1377,0,左投左打,175,68,1991-10-22,,中華民國,,右外野手,興農二軍
林逸翔,1379,16,左投左打,184,80,1992-12-16,2018-06-21,中華民國,Lamigo桃猿2017年第五輪,投手,富邦悍將二軍
鄭佳彥,1350,41,左投左打,184,92,1992-07-29,2019-03-24,中華民國,中信兄弟2017年第八輪,投手,中信兄弟二軍
林伽聰,1353,22,右投右打,167,67,1991-07-24,,中華民國,,左外野手,兄弟二軍
藍少安,1370,44,右投左打,179,75,1992-02-07,,中華民國,,二壘手,義大二軍
盧漢鑫,1375,0,右投左打,173,65,1991-02-12,,中華民國,,一壘手,興農二軍
陳昱仁,1374,0,右投左打,165,70,1991-01-23,,中華民國,,三壘手,Lamigo二軍
陳鼎元,1384,0,右投右打,177,80,1992-08-06,,中華民國,,捕手,統一7-ELEVEn獅二軍
黃俊祥,1383,0,右投右打,175,70,1990-09-14,,中華民國,,二壘手,興農二軍
朱桂峯,1391,0,右投右打,181,83,1990-11-22,,中華民國,,投手,中信兄弟二軍
莊駿凱,1406,59,右投右打,170,68,1991-12-15,2015-10-08,中華民國,統一7-ELEVEn獅2015年第十輪,右外野手,統一7-ELEVEn獅二軍
王梓安,1387,40,右投右打,198,90,1990-10-09,2014-03-23,中華民國,兄弟象2013年第四輪,投手,台鋼雄鷹
楊仕胤,1396,0,右投右打,180,83,1990-11-27,,中華民國,,左外野手,興農二軍
王躍霖,1390,95,右投右打,184,94,1991-02-05,2015-09-09,中華民國,Lamigo桃猿2015年第六輪,投手,台鋼雄鷹二軍
羅華韋,1404,68,左投左打,180,74,1990-12-01,2016-03-27,中華民國,義大犀牛2015年第五輪,投手,味全龍
吳東融,1409,61,右投右打,173,72,1991-09-29,2016-09-11,中華民國,中信兄弟2016年第四輪,三壘手,味全龍二軍
陳冠傑,1407,59,右投右打,188,95,1994-07-08,2019-05-16,中華民國,,投手,富邦悍將二軍
李宗賢,1473,22,右投右打,178,70,1994-06-29,2016-09-03,中華民國,義大犀牛2016年第三輪,游擊手,富邦悍將二軍
羅國華,1394,00,右投右打,178,90,1992-10-28,2017-07-14,中華民國,富邦悍將2017年第三輪,投手,味全龍二軍
林知譽,1414,30,右投右打,186,90,1993-03-30,2018-04-26,中華民國,Lamigo桃猿2016年第八輪,左外野手,樂天桃猿二軍
江少慶,1412,71,右投右打,183,94,1993-11-10,2021-08-25,中華民國,富邦悍將2021年第一輪,投手,富邦悍將二軍
陳根良,1459,0,右投右打,179,74,1992-04-20,,中華民國,,投手,統一7-ELEVEn獅二軍
森榮鴻,1472,7,右投右打,185,82,1994-08-20,2023-05-05,中華民國,味全龍2019年第六輪,投手,味全龍二軍
李孟燁,1443,85,右投右打,180,85,1994-02-17,,中華民國,,一壘手,Lamigo二軍
吳哲源,1515,93,右投右打,175,81,1994-08-12,2017-07-12,中華民國,中信兄弟2016年第十輪,投手,中信兄弟二軍
蘇智傑,1474,32,右投左打,180,88,1994-07-28,2016-07-29,中華民國,統一7-ELEVEn獅2016年第一輪,左外野手,統一7-ELEVEn獅
劉昱言,1524,15,左投左打,177,75,1994-07-27,2016-08-10,中華民國,Lamigo桃猿2016年第三輪,投手,味全龍
洪子傑,1512,82,右投右打,173,75,1994-02-11,,中華民國,,捕手,義大二軍
黃稚峰,1463,27,右投右打,182,85,1993-05-22,2018-08-25,中華民國,,左外野手,中信兄弟二軍
余俊葦,1651,70,右投右打,175,86,1992-03-14,,中華民國,,投手,義大二軍
林岱安,1606,31,右投右打,175,90,1992-06-23,2015-09-10,中華民國,統一7-ELEVEn獅2015年第四輪,捕手,統一7-ELEVEn獅
林丞軒,1675,38,右投右打,183,85,1993-06-22,2022-06-03,中華民國,中信兄弟2018年第七輪,投手,中信兄弟二軍
王維中,1603,16,左投左打,188,83,1992-04-25,2021-03-14,中華民國,味全龍2020年第一輪,投手,味全龍二軍
林子偉,1618,15,右投左打,175,85,1994-02-15,2023-08-19,中華民國,台鋼雄鷹2023年第一輪,二壘手,樂天桃猿
游朝惟,1617,17,右投右打,174,72,1993-04-16,2019-04-14,中華民國,,投手,樂天桃猿二軍
蔡恩君,1677,0,右投右打,175,70,1992-12-16,,中華民國,,右外野手,興農二軍
胡智爲,1719,58,右投右打,182,90,1993-11-04,2021-08-29,中華民國,統一7-ELEVEn獅2021年第一輪,投手,統一7-ELEVEn獅
張承駿,1712,67,右投右打,172,102,1994-04-12,,中華民國,,捕手,富邦悍將二軍
陳傑憲,1804,24,右投左打,173,73,1994-01-07,2016-07-29,中華民國,統一7-ELEVEn獅2016年第二輪,中外野手,統一7-ELEVEn獅
林書逸,1754,43,右投左打,181,80,1993-05-20,2017-07-05,中華民國,中信兄弟2016年第五輪,中外野手,中信兄弟
郭儒元,1764,0,左投左打,182,91,1991-12-02,,中華民國,,一壘手,興農二軍
吳桀睿,1756,12,右投右打,170,78,1993-04-07,2017-09-02,中華民國,統一7-ELEVEn獅2017年第四輪,一壘手,樂天桃猿二軍
林驛騰,1713,5,右投左右開弓,184,94,1992-01-04,2021-04-24,中華民國,味全龍2019年第二十四輪,左外野手,味全龍二軍
朱宏原,1759,0,右投右打,175,70,1992-03-20,,中華民國,,右外野手,統一7-ELEVEn獅二軍
林子昱,1821,71,右投右打,185,80,1993-09-19,2021-03-18,中華民國,味全龍2019年第五輪,投手,味全龍
川﨑宗則,2031,52,右投左打,180,79,1981-06-03,,日本,,二壘手,味全龍
張文瑋,1822,0,左投左打,183,80,1991-10-03,,中華民國,,右外野手,興農二軍
馬帝斯,1925,64,右投右打,185,102,1987-03-30,2014-03-27,荷蘭,,投手,統一7-ELEVEn獅
林志洋,1816,89,右投左打,176,78,1994-07-21,2018-10-05,中華民國,義大犀牛2016年第九輪,捕手,富邦悍將二軍
林安可,2275,77,左投左打,184,90,1997-05-19,2019-08-10,中華民國,統一7-ELEVEn獅2019年第一輪,右外野手,統一7-ELEVEn獅
歐哲閎,1761,0,右投左打,166,67,1991-09-29,,中華民國,,二壘手,Lamigo二軍
蔡鈞岱,1782,0,右投右打,182,80,1992-05-04,,中華民國,,投手,興農二軍
曾琦,2273,23,右投右打,188,88,1997-01-23,,中華民國,Lamigo桃猿2019年第四輪,投手,樂天桃猿二軍
黃子鵬,2274,69,右投左打,183,80,1994-03-19,2018-05-09,中華民國,Lamigo桃猿2017年第七輪,投手,樂天桃猿
黃恩賜,2271,64,右投左打,185,110,1996-05-17,2019-03-26,中華民國,中信兄弟2017年第二輪,投手,中信兄弟
賴智垣,2272,25,右投右打,178,86,1997-02-28,2019-03-24,中華民國,Lamigo桃猿2018年第四輪,投手,富邦悍將二軍
王定穎,2278,90,左投左打,184,81,1996-01-18,2016-08-30,中華民國,統一7-ELEVEn獅2016年第四輪,投手,味全龍二軍
鄭鈞仁,2276,60,右投右打,184,95,1995-11-03,2018-03-25,中華民國,統一7-ELEVEn獅2017年第八輪,投手,統一7-ELEVEn獅二軍
吳丞哲,2277,20,右投右打,179,93,1995-04-09,2017-09-01,中華民國,Lamigo桃猿2017年第六輪,投手,統一7-ELEVEn獅二軍
吳俊杰,2279,20,右投右打,190,80,1996-11-07,2021-03-20,中華民國,味全龍2019年第四輪,投手,味全龍二軍
高宇杰,2285,65,右投右打,184,91,1997-07-17,2019-06-25,中華民國,中信兄弟2018年第二輪,捕手,中信兄弟
林立,2286,39,右投右打,182,86,1996-01-01,2017-08-30,中華民國,Lamigo桃猿2017年第二輪,二壘手,樂天桃猿
廖乙忠,2281,11,右投右打,188,110,1995-11-02,2019-06-30,中華民國,,投手,中信兄弟二軍
廖任磊,2280,11,右投右打,201,125,1993-08-30,2021-03-14,中華民國,味全龍2020年第一輪,投手,味全龍
張閔勛,2282,28,右投右打,177,80,1994-08-08,2016-07-14,中華民國,Lamigo桃猿2016年第一輪,捕手,樂天桃猿
詹子賢,2297,39,右投右打,183,93,1994-02-24,2016-08-21,中華民國,中信兄弟2016年第二輪,左外野手,中信兄弟
楊聖均,2287,25,右投右打,173,96,1993-09-19,2016-07-14,中華民國,Lamigo桃猿2016年第二輪,一壘手,樂天桃猿二軍
張皓緯,2290,6,右投右打,177,85,1994-12-13,2021-08-08,中華民國,味全龍2019年第二十三輪,二壘手,味全龍二軍
洪瑋漢,2293,77,左投左打,170,70,1995-12-03,2021-03-17,中華民國,味全龍2019年第十二輪,左外野手,台鋼雄鷹
岳東華,2291,98,右投左打,179,81,1995-10-19,2017-10-08,中華民國,中信兄弟2017年第一輪,二壘手,中信兄弟
陳重廷,2289,66,右投右打,181,81,1995-09-14,2017-09-01,中華民國,統一7-ELEVEn獅2017年第二輪,游擊手,統一7-ELEVEn獅
陳育軒,2301,20,右投左打,177,86,1995-10-25,2016-09-22,中華民國,統一7-ELEVEn獅2016年第三輪,投手,統一7-ELEVEn獅二軍
黃竣彥,2303,40,右投右打,190,93,1993-10-06,2018-05-05,中華民國,統一7-ELEVEn獅2017年第五輪,投手,統一7-ELEVEn獅
林焌翰,2295,33,右投左打,172,83,1995-04-23,2019-04-27,中華民國,統一7-ELEVEn獅2017年第七輪,左外野手,統一7-ELEVEn獅二軍
陳重羽,2298,65,右投右打,183,83,1995-09-14,2017-09-01,中華民國,統一7-ELEVEn獅2017年第一輪,捕手,統一7-ELEVEn獅
王正棠,2305,35,右投左打,177,81,1995-09-17,2018-08-22,中華民國,富邦悍將2018年第二輪,右外野手,富邦悍將
王政順,2307,61,右投左打,175,88,1996-10-30,2021-11-21,中華民國,中信兄弟2018年第六輪,三壘手,中信兄弟
吳明鴻,2304,31,右投右打,178,85,1994-11-02,2018-03-25,中華民國,中信兄弟2017年第五輪,捕手,台鋼雄鷹二軍
高淮安,2294,55,右投左打,184,85,1995-11-30,,中華民國,味全龍2019年第二十七輪,中外野手,味全龍二軍
張竣凱,2344,36,右投右打,186,103,1998-08-15,,中華民國,,投手,台鋼雄鷹二軍
王尉永,2347,34,右投右打,181,72,1995-09-18,2019-07-21,中華民國,富邦悍將2018年第五輪,投手,富邦悍將二軍
施冠宇,2350,3,右投右打,183,95,1995-12-30,2019-09-28,中華民國,,一壘手,統一7-ELEVEn獅二軍
曹維揚,2312,37,右投右打,183,77,1996-02-23,,中華民國,,投手,味全龍二軍
范國宸,2352,46,右投右打,183,88,1994-11-25,2017-09-22,中華民國,富邦悍將2017年第五輪,一壘手,富邦悍將二軍
王詩聰,2349,55,右投左打,187,80,1995-08-08,2020-06-27,中華民國,富邦悍將2018年第七輪,右外野手,富邦悍將二軍
陳韋奇,2354,83,右投右打,186,87,1994-10-15,,中華民國,富邦悍將2017年第六輪,中外野手,富邦悍將二軍
余富誠,2467,0,右投右打,176,84,1958-08-02,1990-03-18,中華民國,,左外野手,統一7-ELEVEn獅
賴崇光,2463,0,右投右打,172,77,1963-10-17,1990-03-18,中華民國,,捕手,統一7-ELEVEn獅
鄭浩均,2345,33,右投右打,191,95,1997-09-17,2022-09-24,中華民國,中信兄弟2022年第一輪,投手,中信兄弟二軍
施子謙,2348,45,右投右打,184,96,1994-12-19,2017-09-09,中華民國,統一7-ELEVEn獅2017年第三輪,投手,台鋼雄鷹二軍
吳俊良,2465,39,右投右打,181,92,1974-03-13,1996-03-22,中華民國,,投手,統一7-ELEVEn獅
李豪,2461,0,右投右打,188,97,1960-02-01,1992-06-17,多明尼加,,投手,統一7-ELEVEn獅
鄭百勝,2462,0,左投左右開弓,172,71,1960-11-19,1990-03-17,中華民國,,一壘手,統一7-ELEVEn獅
李坤哲,2464,0,左投左打,174,81,1964-10-01,1990-03-17,中華民國,,左外野手,中信
呂文生,2466,0,右投右打,170,65,1962-11-30,1990-03-17,中華民國,,二壘手,統一7-ELEVEn獅
卡羅,2469,0,右投左右開弓,175,78,1962-01-25,1991-08-16,多明尼加,,二壘手,中信
羅曼,2471,0,右投右打,189,88,1964-06-18,1990-03-17,多明尼加,,中外野手,統一7-ELEVEn獅
羅敏卿,2470,9,左投左打,175,107,1966-12-01,1990-08-08,中華民國,,指定打擊,誠泰
林克,2468,0,右投右打,174,85,1967-10-04,1992-04-04,多明尼加,,二壘手,統一7-ELEVEn獅
孫長川,2477,0,右投右打,173,68,1963-10-25,1990-09-02,中華民國,,游擊手,統一7-ELEVEn獅
米奇,2476,0,右投右打,175,85,1965-01-25,1995-03-26,多明尼加,,二壘手,統一7-ELEVEn獅
謝長亨,2478,0,右投右打,178,81,1962-01-22,1991-03-30,中華民國,統一獅隊1990年第一輪,投手,統一7-ELEVEn獅
陳文賓,2475,52,右投右打,188,100,1973-10-05,1996-03-22,中華民國,,左外野手,中信
耿健輝,2473,0,右投右打,178,76,1962-12-31,1990-03-24,中華民國,,左外野手,統一7-ELEVEn獅
羅國璋,2474,0,右投右打,172,73,1965-09-16,1994-03-15,中華民國,,二壘手,統一7-ELEVEn獅
瑞奇,2479,0,左投左右開弓,193,88,1965-10-07,1990-03-17,巴拿馬,,投手,兄弟
謝佳訓,2472,0,右投右打,183,89,1967-10-30,1990-03-18,中華民國,,投手,時報
曾智偵,2483,0,右投右打,175,90,1959-03-10,1990-03-17,中華民國,,捕手,統一7-ELEVEn獅
江泰權,2482,0,右投右打,173,81,1960-10-26,1993-03-12,中華民國,,左外野手,統一7-ELEVEn獅
杜福明,2481,0,右投右打,178,94,1960-03-27,1990-03-17,中華民國,,投手,興農
宋榮泰,2480,0,左投左打,176,81,1959-07-20,1990-03-17,中華民國,,一壘手,統一7-ELEVEn獅
利多,2485,0,右投左打,178,88,1968-05-02,1994-05-07,多明尼加,,游擊手,統一7-ELEVEn獅
來旺,2486,0,右投右打,174,80,1969-01-18,1993-03-12,多明尼加,,中外野手,統一7-ELEVEn獅
王漢,2488,0,右投右打,190,91,1960-01-13,1993-03-13,多明尼加,,投手,統一7-ELEVEn獅
陳耿佑,2490,0,右投右打,170,80,1966-01-03,1990-03-17,中華民國,,二壘手,統一7-ELEVEn獅
吳林煉,2484,0,左投右打,166,59,1968-04-22,1990-03-24,中華民國,,中外野手,統一7-ELEVEn獅
汪俊良,2493,0,右投右打,174,80,1963-12-18,1990-03-17,中華民國,,二壘手,統一7-ELEVEn獅
曹竣崵,2487,35,右投右打,185,90,1976-03-29,1999-03-19,中華民國,,投手,兄弟
廖照鎔,2489,0,右投右打,178,75,1963-10-22,1990-03-24,中華民國,,投手,統一7-ELEVEn獅
百力,2496,0,右投右打,188,100,1966-12-09,1994-08-22,美國,,投手,統一7-ELEVEn獅
卜瑞生,2495,0,右投右打,190,90,1969-03-08,1995-03-14,多明尼加,,投手,統一7-ELEVEn獅
童健勝,2494,0,右投右打,180,80,1967-10-30,1990-03-18,中華民國,,投手,統一7-ELEVEn獅
曾信誠,2491,0,右投右打,174,101,1967-11-22,1992-04-05,中華民國,,捕手,統一7-ELEVEn獅
郭進興,2492,0,右投右打,174,88,1963-11-10,1990-08-05,中華民國,,投手,統一7-ELEVEn獅
姜財明,2502,0,右投右打,167,62,1966-12-26,1991-06-28,中華民國,,游擊手,統一7-ELEVEn獅
司大德,2501,0,右投右打,183,95,1962-03-05,1995-06-22,美國,,投手,統一7-ELEVEn獅
葉克多,2499,0,右投右打,191,91,1968-11-26,1994-04-20,多明尼加,,投手,中信
包威,2503,0,左投左打,190,88,1964-10-15,1995-08-20,美國,,投手,統一7-ELEVEn獅
阿坡里那,2497,0,右投右打,185,85,1968-01-30,1995-03-19,多明尼加,,投手,兄弟
瑞克,2511,0,左投左打,185,84,1964-10-16,1990-03-17,美國,,一壘手,統一7-ELEVEn獅
強龍,2500,0,右投右打,189,95,1963-03-07,1992-09-16,多明尼加,,投手,味全龍
陳政賢,2498,0,右投右打,173,90,1967-02-11,1990-06-02,中華民國,,右外野手,統一7-ELEVEn獅
凌森,2505,0,右投右打,185,87,1962-11-30,1991-03-24,美國,,投手,統一7-ELEVEn獅
楊格,2510,0,右投右打,183,90,1964-05-27,1994-08-26,多明尼加,,投手,統一7-ELEVEn獅
福來,2513,0,右投右打,195,101,1961-04-14,1993-06-18,多明尼加,,投手,統一7-ELEVEn獅
馬漢,2507,0,右投右打,177,77,1968-11-05,1996-03-23,美國,,投手,統一7-ELEVEn獅
愛德華,2509,0,右投右打,183,199,1974-07-06,1995-04-30,美國,,投手,統一7-ELEVEn獅
米克森,2504,0,右投右打,185,85,1968-07-27,1994-08-24,美國,,投手,第一
賀亮德,2508,0,右投右打,180,80,1966-09-28,1995-03-14,多明尼加,,中外野手,統一7-ELEVEn獅
