game_status,game_date,home_team,away_team,home_score,away_score,game_id,HP,first_base,second_base,third_base,game_time,audience
1,20220505,味全龍二軍,富邦悍將二軍,5,2,202204037,陳均瑋,陳乃瑞,,曾鈞威,189,0
1,20220506,統一7-ELEVEn獅二軍,富邦悍將二軍,5,3,202204038,劉世偉,鄭惟丞,陳乃瑞,范杞平,183,0
1,20220507,中信兄弟二軍,樂天桃猿二軍,3,3,202204039,陳乃瑞,劉世偉,范杞平,王琮立,183,0
1,20220508,味全龍二軍,統一7-ELEVEn獅二軍,5,7,202204040,王琮立,陳均瑋,鄭惟丞,曾鈞威,226,0
1,20220510,統一7-ELEVEn獅二軍,富邦悍將二軍,2,4,202204041,陳乃瑞,王琮立,,曾鈞威,240,0
1,20220510,樂天桃猿二軍,中信兄弟二軍,6,0,202204042,鄭惟丞,范杞平,,劉世偉,163,0
0,20220511,樂天桃猿二軍,味全龍二軍,NULL,NULL,202204043,NULL,NULL,NULL,NULL,NULL,NULL
0,20220512,中信兄弟二軍,味全龍二軍,NULL,NULL,202204044,NULL,NULL,NULL,NULL,NULL,NULL
1,20221013,富邦悍將二軍,統一7-ELEVEn獅二軍,1,4,202204045,曾鈞威,江春緯,陳乃瑞,譚學硯,186,0
1,20220513,中信兄弟二軍,統一7-ELEVEn獅二軍,4,3,202204046,王琮立,鄭惟丞,范杞平,曾鈞威,159,0
0,20220514,味全龍二軍,樂天桃猿二軍,NULL,NULL,202204047,NULL,NULL,NULL,NULL,NULL,NULL
1,20220601,富邦悍將二軍,中信兄弟二軍,0,6,202204048,范元淦,江春緯,王琮立,曾鈞威,189,0
0,20220517,中信兄弟二軍,味全龍二軍,NULL,NULL,202204049,NULL,NULL,NULL,NULL,NULL,NULL
1,20220713,富邦悍將二軍,樂天桃猿二軍,3,6,202204050,范元淦,鄭惟丞,,曾鈞威,195,0
0,20220518,富邦悍將二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204051,NULL,NULL,NULL,NULL,NULL,NULL
0,20220519,樂天桃猿二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204052,NULL,NULL,NULL,NULL,NULL,NULL
0,20220519,味全龍二軍,中信兄弟二軍,NULL,NULL,202204053,NULL,NULL,NULL,NULL,NULL,NULL
0,20220520,樂天桃猿二軍,中信兄弟二軍,NULL,NULL,202204054,NULL,NULL,NULL,NULL,NULL,NULL
0,20220521,統一7-ELEVEn獅二軍,富邦悍將二軍,NULL,NULL,202204055,NULL,NULL,NULL,NULL,NULL,NULL
0,20220522,味全龍二軍,樂天桃猿二軍,NULL,NULL,202204056,NULL,NULL,NULL,NULL,NULL,NULL
0,20220524,樂天桃猿二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204057,NULL,NULL,NULL,NULL,NULL,NULL
1,20220727,味全龍二軍,富邦悍將二軍,3,7,202204058,范杞平,陳乃瑞,,劉世偉,216,0
1,20220525,味全龍二軍,中信兄弟二軍,0,1,202204059,范杞平,江春緯,鄭惟丞,王琮立,162,0
1,20220824,富邦悍將二軍,中信兄弟二軍,2,2,202204060,劉世偉,陳均瑋,曾鈞威,羅鈞鴻,208,0
0,20220526,統一7-ELEVEn獅二軍,樂天桃猿二軍,NULL,NULL,202204061,NULL,NULL,NULL,NULL,NULL,NULL
0,20220527,富邦悍將二軍,樂天桃猿二軍,NULL,NULL,202204062,NULL,NULL,NULL,NULL,NULL,NULL
1,20220528,中信兄弟二軍,味全龍二軍,9,4,202204063,陳乃瑞,范杞平,范元淦,劉世偉,235,0
0,20220529,統一7-ELEVEn獅二軍,富邦悍將二軍,NULL,NULL,202204064,NULL,NULL,NULL,NULL,NULL,NULL
1,20220531,富邦悍將二軍,中信兄弟二軍,0,5,202204065,鄭惟丞,劉世偉,陳乃瑞,范元淦,119,0
0,20220531,統一7-ELEVEn獅二軍,味全龍二軍,NULL,NULL,202204066,NULL,NULL,NULL,NULL,NULL,NULL
0,20220601,統一7-ELEVEn獅二軍,樂天桃猿二軍,NULL,NULL,202204067,NULL,NULL,NULL,NULL,NULL,NULL
0,20220602,味全龍二軍,樂天桃猿二軍,NULL,NULL,202204068,NULL,NULL,NULL,NULL,NULL,NULL
1,20220602,中信兄弟二軍,富邦悍將二軍,3,1,202204069,陳均瑋,鄭惟丞,范杞平,陳乃瑞,165,0
1,20220603,味全龍二軍,富邦悍將二軍,3,2,202204070,劉世偉,陳乃瑞,范元淦,鄭惟丞,193,0
0,20220604,樂天桃猿二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204071,NULL,NULL,NULL,NULL,NULL,NULL
1,20220605,中信兄弟二軍,味全龍二軍,8,7,202204072,王琮立,范杞平,曾鈞威,陳均瑋,222,0
0,20220621,味全龍二軍,樂天桃猿二軍,NULL,NULL,202204073,NULL,NULL,NULL,NULL,NULL,NULL
1,20220621,中信兄弟二軍,統一7-ELEVEn獅二軍,7,5,202204074,鄭惟丞,陳均瑋,,曾鈞威,190,0
1,20221010,中信兄弟二軍,富邦悍將二軍,0,3,202204075,陳乃瑞,曾鈞威,劉世偉,范杞平,151,0
1,20220623,統一7-ELEVEn獅二軍,富邦悍將二軍,7,4,202204076,范元淦,鄭惟丞,曾鈞威,陳均瑋,173,0
0,20220623,樂天桃猿二軍,味全龍二軍,NULL,NULL,202204077,NULL,NULL,NULL,NULL,NULL,NULL
0,20220624,統一7-ELEVEn獅二軍,味全龍二軍,NULL,NULL,202204078,NULL,NULL,NULL,NULL,NULL,NULL
1,20221011,富邦悍將二軍,中信兄弟二軍,0,5,202204079,鄭惟丞,劉世偉,葉詩維,曾鈞威,199,0
1,20220626,樂天桃猿二軍,統一7-ELEVEn獅二軍,2,0,202204080,陳均瑋,陳乃瑞,鄭惟丞,曾鈞威,146,0
1,20220628,樂天桃猿二軍,中信兄弟二軍,4,4,202204081,王琮立,范杞平,,范元淦,179,0
0,20220628,富邦悍將二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204082,NULL,NULL,NULL,NULL,NULL,NULL
0,20220629,富邦悍將二軍,味全龍二軍,NULL,NULL,202204083,NULL,NULL,NULL,NULL,NULL,NULL
0,20220630,統一7-ELEVEn獅二軍,味全龍二軍,NULL,NULL,202204084,NULL,NULL,NULL,NULL,NULL,NULL
1,20220630,中信兄弟二軍,樂天桃猿二軍,2,2,202204085,范杞平,鄭惟丞,范元淦,劉世偉,196,0
1,20220701,統一7-ELEVEn獅二軍,樂天桃猿二軍,5,9,202204086,劉世偉,王琮立,陳乃瑞,范杞平,189,0
0,20220702,味全龍二軍,富邦悍將二軍,NULL,NULL,202204087,NULL,NULL,NULL,NULL,NULL,NULL
0,20220703,中信兄弟二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204088,NULL,NULL,NULL,NULL,NULL,NULL
0,20220705,統一7-ELEVEn獅二軍,味全龍二軍,NULL,NULL,202204089,NULL,NULL,NULL,NULL,NULL,NULL
0,20220705,中信兄弟二軍,富邦悍將二軍,NULL,NULL,202204090,NULL,NULL,NULL,NULL,NULL,NULL
1,20220706,中信兄弟二軍,樂天桃猿二軍,8,1,202204091,范杞平,王琮立,范元淦,曾鈞威,142,0
1,20220921,富邦悍將二軍,樂天桃猿二軍,3,6,202204092,范元淦,范杞平,譚學硯,鄭惟丞,203,0
0,20220707,味全龍二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204093,NULL,NULL,NULL,NULL,NULL,NULL
0,20220708,富邦悍將二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204094,NULL,NULL,NULL,NULL,NULL,NULL
1,20220709,樂天桃猿二軍,中信兄弟二軍,3,7,202204095,鄭惟丞,范元淦,范杞平,劉世偉,202,0
1,20220710,味全龍二軍,富邦悍將二軍,1,9,202204096,陳均瑋,曾鈞威,陳乃瑞,王琮立,187,0
1,20220712,富邦悍將二軍,樂天桃猿二軍,3,2,202204097,鄭惟丞,范杞平,,范元淦,169,0
1,20220712,味全龍二軍,中信兄弟二軍,1,4,202204098,陳乃瑞,曾鈞威,,劉世偉,187,0
1,20220713,味全龍二軍,統一7-ELEVEn獅二軍,6,5,202204099,范杞平,江春緯,陳乃瑞,劉世偉,225,0
1,20220714,中信兄弟二軍,統一7-ELEVEn獅二軍,8,4,202204100,劉世偉,鄭惟丞,江春緯,曾鈞威,162,0
1,20220714,樂天桃猿二軍,富邦悍將二軍,5,15,202204101,陳乃瑞,范元淦,范杞平,羅鈞鴻,206,0
1,20220715,中信兄弟二軍,富邦悍將二軍,4,3,202204102,鄭惟丞,江春緯,曾鈞威,陳乃瑞,187,0
1,20220716,統一7-ELEVEn獅二軍,味全龍二軍,3,0,202204103,江春緯,曾鈞威,鄭惟丞,陳均瑋,153,0
1,20220717,樂天桃猿二軍,中信兄弟二軍,2,8,202204104,范元淦,陳均瑋,范杞平,曾鈞威,196,0
1,20220719,中信兄弟二軍,統一7-ELEVEn獅二軍,12,4,202204105,范杞平,曾鈞威,,陳乃瑞,190,0
1,20220719,樂天桃猿二軍,味全龍二軍,6,7,202204106,劉世偉,范元淦,,鄭惟丞,210,0
1,20220720,樂天桃猿二軍,富邦悍將二軍,7,6,202204107,鄭惟丞,范杞平,陳乃瑞,江春緯,199,0
1,20220721,味全龍二軍,富邦悍將二軍,2,5,202204108,陳均瑋,鄭惟丞,范杞平,劉世偉,197,0
1,20220721,統一7-ELEVEn獅二軍,中信兄弟二軍,0,5,202204109,陳乃瑞,江春緯,范元淦,曾鈞威,174,0
1,20220722,味全龍二軍,中信兄弟二軍,6,6,202204110,范元淦,劉世偉,江春緯,陳均瑋,227,0
1,20220723,富邦悍將二軍,樂天桃猿二軍,13,6,202204111,劉世偉,陳均瑋,鄭惟丞,范元淦,188,0
1,20220724,統一7-ELEVEn獅二軍,味全龍二軍,10,4,202204112,范杞平,陳乃瑞,曾鈞威,陳均瑋,204,0
1,20220726,味全龍二軍,富邦悍將二軍,4,2,202204113,范元淦,劉世偉,,范杞平,163,0
1,20220726,統一7-ELEVEn獅二軍,樂天桃猿二軍,3,7,202204114,陳乃瑞,鄭惟丞,,曾鈞威,195,0
1,20220727,統一7-ELEVEn獅二軍,中信兄弟二軍,5,6,202204115,鄭惟丞,江春緯,曾鈞威,陳均瑋,223,0
1,20220728,樂天桃猿二軍,中信兄弟二軍,12,11,202204116,劉世偉,彭楚雲,范元淦,范杞平,234,0
1,20220728,富邦悍將二軍,味全龍二軍,7,3,202204117,江春緯,曾鈞威,陳乃瑞,鄭惟丞,189,0
1,20220729,樂天桃猿二軍,味全龍二軍,1,4,202204118,陳乃瑞,范元淦,劉世偉,江春緯,202,0
1,20220928,中信兄弟二軍,統一7-ELEVEn獅二軍,13,10,202204119,鄭惟丞,陳乃瑞,,葉詩維,234,0
1,20220731,富邦悍將二軍,樂天桃猿二軍,4,2,202204120,鄭惟丞,范杞平,陳均瑋,曾鈞威,179,0
1,20221012,富邦悍將二軍,統一7-ELEVEn獅二軍,7,6,202204121,范杞平,陳乃瑞,譚學硯,陳均瑋,191,0
1,20220802,中信兄弟二軍,樂天桃猿二軍,5,12,202204122,陳均瑋,鄭惟丞,,陳乃瑞,230,0
0,20220803,中信兄弟二軍,味全龍二軍,NULL,NULL,202204123,NULL,NULL,NULL,NULL,NULL,NULL
1,20220804,樂天桃猿二軍,味全龍二軍,0,4,202204124,范元淦,江春緯,陳均瑋,曾鈞威,105,0
1,20220804,統一7-ELEVEn獅二軍,富邦悍將二軍,6,0,202204125,陳乃瑞,范杞平,鄭惟丞,劉世偉,174,0
1,20220805,樂天桃猿二軍,富邦悍將二軍,3,5,202204126,鄭惟丞,范元淦,劉世偉,范杞平,213,0
0,20220806,味全龍二軍,中信兄弟二軍,NULL,NULL,202204127,NULL,NULL,NULL,NULL,NULL,NULL
1,20220807,統一7-ELEVEn獅二軍,樂天桃猿二軍,4,5,202204128,范杞平,陳乃瑞,曾鈞威,鄭惟丞,209,0
0,20220809,味全龍二軍,中信兄弟二軍,NULL,NULL,202204129,NULL,NULL,NULL,NULL,NULL,NULL
0,20220809,樂天桃猿二軍,富邦悍將二軍,NULL,NULL,202204130,NULL,NULL,NULL,NULL,NULL,NULL
1,20220810,樂天桃猿二軍,統一7-ELEVEn獅二軍,0,9,202204131,鄭惟丞,陳乃瑞,江春緯,范杞平,240,0
1,20220811,富邦悍將二軍,統一7-ELEVEn獅二軍,6,4,202204132,劉世偉,范杞平,范元淦,江春緯,118,0
0,20220811,中信兄弟二軍,味全龍二軍,NULL,NULL,202204133,NULL,NULL,NULL,NULL,NULL,NULL
1,20221005,富邦悍將二軍,味全龍二軍,3,0,202204134,葉詩維,曾鈞威,鄭惟丞,陳乃瑞,156,0
1,20220813,統一7-ELEVEn獅二軍,樂天桃猿二軍,8,1,202204135,范杞平,鄭惟丞,劉世偉,陳乃瑞,182,0
1,20220814,中信兄弟二軍,富邦悍將二軍,0,7,202204136,曾鈞威,范元淦,鄭惟丞,陳均瑋,138,0
1,20220816,統一7-ELEVEn獅二軍,樂天桃猿二軍,3,8,202204137,鄭惟丞,陳均瑋,,曾鈞威,180,0
1,20220816,富邦悍將二軍,味全龍二軍,2,7,202204138,范元淦,劉世偉,,陳乃瑞,209,0
0,20220817,富邦悍將二軍,中信兄弟二軍,NULL,NULL,202204139,NULL,NULL,NULL,NULL,NULL,NULL
1,20221015,味全龍二軍,中信兄弟二軍,13,12,202204140,劉世偉,曾鈞威,鄭惟丞,葉詩維,279,0
1,20221014,樂天桃猿二軍,統一7-ELEVEn獅二軍,0,3,202204141,范元淦,鄭惟丞,范杞平,葉詩維,153,0
1,20220914,味全龍二軍,統一7-ELEVEn獅二軍,2,6,202204142,范杞平,劉世偉,譚學硯,江春緯,203,0
1,20220820,中信兄弟二軍,富邦悍將二軍,4,6,202204143,曾鈞威,江春緯,鄭惟丞,范元淦,182,0
1,20220821,樂天桃猿二軍,味全龍二軍,2,9,202204144,范元淦,范杞平,江春緯,曾鈞威,211,0
1,20220823,中信兄弟二軍,富邦悍將二軍,0,6,202204145,陳乃瑞,范元淦,,劉世偉,173,0
0,20220823,味全龍二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204146,NULL,NULL,NULL,NULL,NULL,NULL
1,20220831,味全龍二軍,樂天桃猿二軍,2,9,202204147,范元淦,范杞平,鄭惟丞,陳乃瑞,197,0
0,20220825,統一7-ELEVEn獅二軍,樂天桃猿二軍,NULL,NULL,202204148,NULL,NULL,NULL,NULL,NULL,NULL
1,20220825,富邦悍將二軍,中信兄弟二軍,2,2,202204149,鄭惟丞,劉世偉,陳均瑋,曾鈞威,188,0
1,20220826,統一7-ELEVEn獅二軍,中信兄弟二軍,2,6,202204150,陳均瑋,曾鈞威,范杞平,鄭惟丞,180,0
1,20220827,樂天桃猿二軍,味全龍二軍,1,6,202204151,范杞平,鄭惟丞,陳乃瑞,江春緯,195,0
0,20220828,富邦悍將二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204152,NULL,NULL,NULL,NULL,NULL,NULL
1,20220830,樂天桃猿二軍,味全龍二軍,5,3,202204153,鄭惟丞,劉世偉,,范杞平,163,0
1,20220830,統一7-ELEVEn獅二軍,中信兄弟二軍,7,3,202204154,陳乃瑞,曾鈞威,,范元淦,168,0
0,20220831,統一7-ELEVEn獅二軍,富邦悍將二軍,NULL,NULL,202204155,NULL,NULL,NULL,NULL,NULL,NULL
0,20220901,中信兄弟二軍,富邦悍將二軍,NULL,NULL,202204156,NULL,NULL,NULL,NULL,NULL,NULL
1,20220901,味全龍二軍,樂天桃猿二軍,5,0,202204157,劉世偉,鄭惟丞,陳乃瑞,曾鈞威,171,0
1,20220902,中信兄弟二軍,樂天桃猿二軍,3,5,202204158,范杞平,劉世偉,江春緯,譚學硯,196,0
0,20220903,富邦悍將二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204159,NULL,NULL,NULL,NULL,NULL,NULL
0,20220904,味全龍二軍,中信兄弟二軍,NULL,NULL,202204160,NULL,NULL,NULL,NULL,NULL,NULL
0,20220906,樂天桃猿二軍,統一7-ELEVEn獅二軍,NULL,NULL,202204161,NULL,NULL,NULL,NULL,NULL,NULL
0,20220906,富邦悍將二軍,中信兄弟二軍,NULL,NULL,202204162,NULL,NULL,NULL,NULL,NULL,NULL
1,20220907,統一7-ELEVEn獅二軍,味全龍二軍,1,4,202204163,鄭惟丞,江春緯,范杞平,譚學硯,124,0
0,20220908,富邦悍將二軍,味全龍二軍,NULL,NULL,202204164,NULL,NULL,NULL,NULL,NULL,NULL
1,20220908,樂天桃猿二軍,中信兄弟二軍,3,1,202204165,范元淦,陳均瑋,鄭惟丞,曾鈞威,170,0
1,20220909,富邦悍將二軍,統一7-ELEVEn獅二軍,7,0,202204166,劉世偉,鄭惟丞,曾鈞威,陳均瑋,210,0
1,20220910,味全龍二軍,中信兄弟二軍,0,9,202204167,曾鈞威,劉世偉,范杞平,鄭惟丞,188,0
1,20220911,樂天桃猿二軍,富邦悍將二軍,2,2,202204168,范杞平,范元淦,曾鈞威,譚學硯,221,0
1,20220913,統一7-ELEVEn獅二軍,富邦悍將二軍,3,7,202204169,范元淦,范杞平,,劉世偉,168,0
1,20220913,中信兄弟二軍,味全龍二軍,5,4,202204170,陳乃瑞,鄭惟丞,,曾鈞威,197,0
1,20220914,富邦悍將二軍,樂天桃猿二軍,4,1,202204171,曾鈞威,陳乃瑞,范元淦,鄭惟丞,184,0
1,20220915,中信兄弟二軍,樂天桃猿二軍,2,4,202204172,鄭惟丞,江春緯,陳乃瑞,譚學硯,158,0
1,20220915,統一7-ELEVEn獅二軍,味全龍二軍,3,4,202204173,劉世偉,范杞平,,曾鈞威,198,0
1,20220916,中信兄弟二軍,富邦悍將二軍,2,19,202204174,陳乃瑞,曾鈞威,劉世偉,葉詩維,233,0
1,20220917,樂天桃猿二軍,味全龍二軍,0,0,202204175,范杞平,鄭惟丞,劉世偉,譚學硯,169,0
1,20220918,統一7-ELEVEn獅二軍,中信兄弟二軍,2,0,202204176,葉詩維,范杞平,鄭惟丞,陳乃瑞,172,0
0,20220920,富邦悍將二軍,中信兄弟二軍,NULL,NULL,202204177,NULL,NULL,NULL,NULL,NULL,NULL
1,20220920,味全龍二軍,樂天桃猿二軍,2,12,202204178,鄭惟丞,曾鈞威,,陳乃瑞,193,0
1,20220921,中信兄弟二軍,統一7-ELEVEn獅二軍,3,7,202204179,陳乃瑞,葉詩維,曾鈞威,江春緯,212,0
1,20220922,味全龍二軍,統一7-ELEVEn獅二軍,3,1,202204180,范杞平,江春緯,鄭惟丞,曾鈞威,170,0
1,20220922,富邦悍將二軍,樂天桃猿二軍,6,1,202204181,葉詩維,劉世偉,,陳乃瑞,175,0
1,20220923,味全龍二軍,中信兄弟二軍,2,1,202204182,曾鈞威,陳乃瑞,劉世偉,范杞平,171,0
1,20220924,統一7-ELEVEn獅二軍,樂天桃猿二軍,6,6,202204183,鄭惟丞,曾鈞威,葉詩維,陳乃瑞,217,0
1,20220925,富邦悍將二軍,味全龍二軍,7,5,202204184,劉世偉,范杞平,范元淦,葉詩維,188,0
1,20220927,中信兄弟二軍,味全龍二軍,7,6,202204185,范杞平,劉世偉,,范元淦,203,0
1,20220927,樂天桃猿二軍,統一7-ELEVEn獅二軍,4,13,202204186,陳乃瑞,鄭惟丞,,曾鈞威,230,0
1,20220928,味全龍二軍,富邦悍將二軍,7,5,202204187,曾鈞威,范杞平,,劉世偉,198,0
0,20220929,樂天桃猿二軍,富邦悍將二軍,NULL,NULL,202204188,NULL,NULL,NULL,NULL,NULL,NULL
1,20220929,中信兄弟二軍,統一7-ELEVEn獅二軍,7,9,202204189,劉世偉,鄭惟丞,范杞平,曾鈞威,212,0
0,20220930,樂天桃猿二軍,味全龍二軍,NULL,NULL,202204190,NULL,NULL,NULL,NULL,NULL,NULL
1,20221001,富邦悍將二軍,統一7-ELEVEn獅二軍,6,12,202204191,葉詩維,劉世偉,曾鈞威,范杞平,244,0
0,20221002,中信兄弟二軍,樂天桃猿二軍,NULL,NULL,202204192,NULL,NULL,NULL,NULL,NULL,NULL
1,20221004,味全龍二軍,樂天桃猿二軍,5,2,202204193,范杞平,陳乃瑞,,鄭惟丞,177,0
1,20221004,統一7-ELEVEn獅二軍,富邦悍將二軍,1,4,202204194,范元淦,劉世偉,,曾鈞威,171,0
1,20221005,樂天桃猿二軍,中信兄弟二軍,1,6,202204195,劉世偉,范杞平,江春緯,譚學硯,204,0
1,20221006,統一7-ELEVEn獅二軍,中信兄弟二軍,4,2,202204196,陳乃瑞,范元淦,范杞平,葉詩維,186,0
1,20221006,味全龍二軍,富邦悍將二軍,8,7,202204197,曾鈞威,鄭惟丞,劉世偉,譚學硯,209,0
1,20221007,統一7-ELEVEn獅二軍,樂天桃猿二軍,7,5,202204198,鄭惟丞,陳均瑋,葉詩維,范杞平,173,0
1,20221008,中信兄弟二軍,富邦悍將二軍,1,1,202204199,范元淦,陳乃瑞,范杞平,譚學硯,146,0
1,20221009,味全龍二軍,統一7-ELEVEn獅二軍,7,3,202204200,劉世偉,譚學硯,范元淦,曾鈞威,194,0
1,20220606,中信兄弟二軍,合庫,1,0,202204201,陳均瑋,陳乃瑞,鄭惟丞,王琮立,169,0
0,20220607,味全龍二軍,新北禾聯,NULL,NULL,202204202,NULL,NULL,NULL,NULL,NULL,NULL
1,20220607,富邦悍將二軍,臺北興富發,7,5,202204203,王琮立,范杞平,陳乃瑞,曾鈞威,194,0
1,20220608,統一7-ELEVEn獅二軍,桃園市,6,4,202204204,葉詩維,陳乃瑞,陳均瑋,范杞平,141,0
1,20220608,味全龍二軍,安永鮮物,4,3,202204205,劉世偉,江春緯,曾鈞威,范元淦,201,0
1,20220609,臺北興富發,中信兄弟二軍,0,0,202204206,陳乃瑞,王琮立,范杞平,葉詩維,183,0
1,20220609,合庫,樂天桃猿二軍,3,4,202204207,范元淦,陳均瑋,江春緯,曾鈞威,171,0
1,20220610,安永鮮物,富邦悍將二軍,0,1,202204208,范杞平,劉世偉,曾鈞威,陳均瑋,174,0
1,20220610,新北禾聯,統一7-ELEVEn獅二軍,3,7,202204209,王琮立,葉詩維,陳均瑋,范元淦,205,0
1,20220611,桃園市,味全龍二軍,0,5,202204210,劉世偉,陳乃瑞,葉詩維,曾鈞威,155,0
1,20220611,樂天桃猿二軍,臺北興富發,1,1,202204211,陳均瑋,王琮立,曾鈞威,陳乃瑞,172,0
1,20220612,統一7-ELEVEn獅二軍,合庫,8,2,202204212,葉詩維,王琮立,劉世偉,范杞平,179,0
1,20220612,中信兄弟二軍,安永鮮物,19,7,202204213,范元淦,范杞平,陳乃瑞,劉世偉,252,0
1,20220613,樂天桃猿二軍,新北禾聯,4,3,202204214,王琮立,范元淦,陳均瑋,曾鈞威,176,0
1,20220613,富邦悍將二軍,桃園市,8,2,202204215,范杞平,蔡豐澤,曾鈞威,范元淦,170,0
1,20220614,臺北興富發,統一7-ELEVEn獅二軍,1,5,202204216,陳均瑋,范杞平,王琮立,曾鈞威,168,0
1,20220614,桃園市,中信兄弟二軍,1,8,202204217,范元淦,劉世偉,曾鈞威,陳乃瑞,195,0
1,20220615,安永鮮物,樂天桃猿二軍,0,6,202204218,鄭惟丞,葉詩維,彭楚雲,劉世偉,192,0
0,20220615,合庫,味全龍二軍,NULL,NULL,202204219,NULL,NULL,NULL,NULL,NULL,NULL
1,20220616,新北禾聯,富邦悍將二軍,4,8,202204220,葉詩維,陳乃瑞,曾鈞威,范杞平,195,0
1,20220616,統一7-ELEVEn獅二軍,安永鮮物,9,1,202204221,劉世偉,陳均瑋,王琮立,曾鈞威,194,0
0,20220617,味全龍二軍,臺北興富發,NULL,NULL,202204222,NULL,NULL,NULL,NULL,NULL,NULL
1,20220617,樂天桃猿二軍,桃園市,2,7,202204223,范杞平,葉詩維,范元淦,鄭惟丞,202,0
1,20220618,富邦悍將二軍,合庫,12,9,202204224,鄭惟丞,范杞平,葉詩維,劉世偉,238,0
1,20220618,中信兄弟二軍,新北禾聯,4,6,202204225,陳乃瑞,曾鈞威,江春緯,王琮立,174,0
1,20220619,中信兄弟二軍,樂天桃猿二軍,1,3,202204226,范元淦,江春緯,曾鈞威,張展榮,162,0
1,20220619,統一7-ELEVEn獅二軍,富邦悍將二軍,4,3,202204227,陳均瑋,劉世偉,陳乃瑞,鄭惟丞,174,0
1,20221029,中信兄弟,味全龍,6,2,202205001,紀華文,張展榮,尤志欽,王俊宏,165,17216
1,20221030,味全龍,中信兄弟,4,2,202205002,林金達,蘇建文,楊崇煇,邱景彥,182,9885
1,20221031,中信兄弟,味全龍,3,2,202205003,張展榮,吳家維,彭楚雲,蘇建文,224,7925
1,20221018,富邦悍將二軍,中信兄弟二軍,1,4,202206001,范元淦,陳乃瑞,陳均瑋,范杞平,194,0
1,20221019,富邦悍將二軍,中信兄弟二軍,7,0,202206002,鄭惟丞,江春緯,劉世偉,曾鈞威,184,0
1,20221021,中信兄弟二軍,富邦悍將二軍,5,7,202206003,陳乃瑞,陳均瑋,范元淦,葉詩維,225,0
1,20221022,中信兄弟二軍,富邦悍將二軍,2,10,202206004,劉世偉,鄭惟丞,江春緯,陳均瑋,213,0
1,20220319,統一7-ELEVEn獅,味全龍,2,5,202207001,江春緯,蘇建文,蔡豐澤,彭楚雲,191,1888
1,20220319,中信兄弟,樂天桃猿,4,6,202207002,邱景彥,紀華文,劉世偉,陳均瑋,197,3199
1,20220320,統一7-ELEVEn獅,樂天桃猿,4,4,202207003,彭楚雲,張展榮,楊崇煇,王俊宏,206,1688
1,20220320,中信兄弟,富邦悍將,10,6,202207004,陳均瑋,吳家維,林金達,劉世偉,181,3002
1,20220322,味全龍,樂天桃猿,5,0,202207005,劉世偉,蔡豐澤,張展榮,楊崇煇,190,668
1,20220322,富邦悍將,中信兄弟,6,1,202207006,吳家維,林金達,陳均瑋,王琮立,168,1801
0,20220323,味全龍,中信兄弟,NULL,NULL,202207007,NULL,NULL,NULL,NULL,NULL,NULL
0,20220323,富邦悍將,統一7-ELEVEn獅,NULL,NULL,202207008,NULL,NULL,NULL,NULL,NULL,NULL
1,20220324,中信兄弟,統一7-ELEVEn獅,5,5,202207009,張展榮,劉世偉,楊崇煇,王俊宏,194,1255
0,20220324,富邦悍將,樂天桃猿,NULL,NULL,202207010,NULL,NULL,NULL,NULL,NULL,NULL
1,20220325,樂天桃猿,統一7-ELEVEn獅,3,5,202207011,王俊宏,楊崇煇,尤志欽,劉世偉,196,1100
1,20220325,味全龍,富邦悍將,5,1,202207012,紀華文,羅鈞鴻,陳乃瑞,江春緯,180,1008
1,20220326,樂天桃猿,中信兄弟,2,0,202207013,尤志欽,劉世偉,張展榮,楊崇煇,154,2666
1,20220326,味全龍,統一7-ELEVEn獅,6,4,202207014,蘇建文,江春緯,彭楚雲,吳家維,194,1375
0,20220328,樂天桃猿,味全龍,NULL,NULL,202207015,NULL,NULL,NULL,NULL,NULL,NULL
0,20220328,統一7-ELEVEn獅,富邦悍將,NULL,NULL,202207016,NULL,NULL,NULL,NULL,NULL,NULL
1,20220329,統一7-ELEVEn獅,中信兄弟,3,4,202207017,楊崇煇,張展榮,范元淦,蔡豐澤,166,988
1,20220329,富邦悍將,味全龍,6,5,202207018,江春緯,紀華文,吳家維,范杞平,185,628
1,20220330,中信兄弟,味全龍,8,7,202207019,蔡豐澤,范元淦,尤志欽,曾鈞威,221,1299
1,20220330,樂天桃猿,富邦悍將,3,3,202207020,鄭惟丞,蘇建文,邱景彥,林金達,177,868
1,20230401,中信兄弟,樂天桃猿,1,4,202301001,蘇建文,楊崇煇,吳家維,邱景彥,179,18395
1,20230402,中信兄弟,味全龍,5,7,202301002,紀華文,吳家維,邱景彥,楊崇煇,206,19523
1,20230402,樂天桃猿,富邦悍將,3,3,202301003,張展榮,尤志欽,江春緯,羅鈞鴻,273,11118
